BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMN02743846,E_Vi_C57,GCF_000738735.5,SRR1284441,Corvus_corone_corone,PRJNA192205
SAMN02743847,E_Vi_C58,GCF_000738735.5,SRR1284442,Corvus_corone_corone,PRJNA192205
SAMN02743847,E_Vi_C58,GCF_000738735.5,SRR1284443,Corvus_corone_corone,PRJNA192205
SAMN02743847,E_Vi_C58,GCF_000738735.5,SRR1284444,Corvus_corone_corone,PRJNA192205
SAMN02743847,E_Vi_C58,GCF_000738735.5,SRR1284445,Corvus_corone_corone,PRJNA192205
SAMN02743847,E_Vi_C58,GCF_000738735.5,SRR1284446,Corvus_corone_corone,PRJNA192205
SAMN02743818,D_Ko_C02,GCF_000738735.5,SRR1290010,Corvus_corone_corone,PRJNA192205
SAMN02743818,D_Ko_C02,GCF_000738735.5,SRR1290011,Corvus_corone_corone,PRJNA192205
SAMN02743818,D_Ko_C02,GCF_000738735.5,SRR1290019,Corvus_corone_corone,PRJNA192205
SAMN02743818,D_Ko_C02,GCF_000738735.5,SRR1290024,Corvus_corone_corone,PRJNA192205
