BioProject,BioSample,Organism,sex,Submitter_Id,Lake,Sampling_Year,refGenome,refSpecies,N_DATA,N_GENOTYPES_FILTERED,N_MISS,F_MISS,N_SITES,MEAN_DEPTH,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,cluster,SampleType,rel_cluster
PRJEB38173,SAMEA6815928,Amphilophus_spp,missing,Mas_cit_g_lip_07577,CL Masaya,2014,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,904950,0.0531112,10485635,16.6069,0.0192755,0.0402557,0.0377033,-0.0511902,-0.0315676,0.00585577,-0.0116921,-0.125003,-0.0339291,-0.0948309,cluster_7,outgroup,NA
PRJEB38173,SAMEA6815818,Amphilophus_spp,missing,Aye_cit_d_lip_00948,CL Apoyeque,2007,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,906095,0.0531784,10482743,15.7326,0.0369571,-0.00818468,0.0184701,-0.0225666,0.14536,2.91167e-4,1.19059e-4,0.0161295,3.7088e-4,3.66595e-5,cluster_2,exclude,2
PRJEB38173,SAMEA6816088,Amphilophus_spp,missing,Xil_xil_d_ben_13275,CL Xiloá,2010,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,907586,0.0532659,10485160,13.095,0.0439628,-0.0915278,-0.0140833,0.00863082,-0.033205900000000003,-0.00112848,0.00247733,0.0219513,-0.00139977,-0.067134,cluster_1,exclude,2
PRJEB38173,SAMEA6815998,Amphilophus_spp,missing,Tsc_cit_d_nlp_07798,CL Tiscapa,2014,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,908325,0.0533093,10485950,18.7013,0.0298709,0.071398,-0.130147,0.0361987,5.03014e-4,-0.00110662,-1.97245e-4,-0.00726296,0.125613,-0.0329199,cluster_3,exclude,6
PRJEB38173,SAMEA6815825,Amphilophus_spp,missing,Aye_cit_d_lip_02432,CL Apoyeque,2013,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,908985,0.053348,10486015,18.3684,0.035801,-0.0040617199999999996,0.0177717,-0.0168235,0.138131,0.00115365,-1.59268e-4,0.00501582,7.10549e-4,-0.00164969,cluster_2,exclude,2
PRJEB38173,SAMEA6815829,Amphilophus_spp,missing,Aye_cit_d_lip_07903,CL Apoyeque,2014,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,916116,0.0537665,10485747,15.6263,0.0366293,-0.00766554,0.0187226,-0.0196486,0.140667,-5.09617e-4,-3.53613e-4,0.0130899,0.00236798,-0.0109542,cluster_2,exclude,2
PRJEB38173,SAMEA6815942,Amphilophus_spp,missing,Mas_cit_g_nlp_14191,CL Masaya,2010,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,918738,0.0539204,10482490,16.5754,0.0189028,0.0413969,0.0350709,-0.0438407,-0.0254379,0.00431095,-0.00494495,-0.0915094,-0.0117856,-0.0497042,cluster_7,exclude,8
PRJEB38173,SAMEA6815887,Amphilophus_labiatus,missing,Man_lab_d_lip_05600,GL Managua,2005,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,920388,0.0540172,8939668,8.90445,0.0242887,0.0319399,0.0157587,-0.0185912,-0.0115367,0.00257618,-0.00908807,-0.044155,0.00884766,0.0943308,cluster_6,outgroup,NA
PRJEB38173,SAMEA6815822,Amphilophus_spp,missing,Aye_cit_d_lip_00980,CL Apoyeque,2007,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,922320,0.0541306,10483965,17.0731,0.0364806,-0.00600139,0.0184216,-0.0252979,0.150654,0.00122212,4.77262e-4,0.012568,0.0023467,-0.00157457,cluster_2,exclude,2
PRJEB38173,SAMEA6816081,Amphilophus_spp,missing,Xil_xil_d_ben_00915,CL Xiloá,2007,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,922433,0.0541373,10485399,15.1226,0.0426027,-0.0869424,-0.0159636,0.0105802,-0.031131700000000002,-3.8481e-4,-0.00256223,0.0122186,-0.00311004,-0.028391,cluster_1,exclude,2
PRJEB38173,SAMEA6816010,Amphilophus_spp,missing,Tsc_cit_d_nlp_13885,CL Tiscapa,2010,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,924727,0.0542719,10485530,17.2949,0.0304511,0.0686779,-0.118697,0.0319187,-5.63503e-4,-0.00304202,-0.00397615,-0.00996628,0.111942,-0.0229534,cluster_3,exclude,6
PRJEB38173,SAMEA6815996,Amphilophus_spp,missing,Tsc_cit_d_nlp_07796,CL Tiscapa,2014,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,929850,0.0545726,10486979,26.5946,0.0311442,0.0757461,-0.143948,0.037364,8.24736e-4,-0.00283932,-0.00435225,-0.0122751,0.184427,-0.0434232,cluster_3,outgroup,NA
PRJEB38173,SAMEA6815911,Amphilophus_spp,missing,Mas_cit_d_nlp_00034,CL Masaya,2007,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,935079,0.0548795,10483691,14.6281,0.0203088,0.0382933,0.0331196,-0.045264,-0.0249845,0.00122891,-0.00490678,-0.0797331,-0.0102521,-0.052354,cluster_7,outgroup,NA
PRJEB38173,SAMEA6815930,Amphilophus_spp,missing,Mas_cit_g_lip_13902,CL Masaya,2010,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,941729,0.0552697,10483631,15.0341,0.0205196,0.0388926,0.0344033,-0.0480799,-0.029242,-7.44839e-5,-0.00638137,-0.104535,-0.0164276,-0.0659531,cluster_7,outgroup,NA
PRJEB38173,SAMEA6815791,Amphilophus_spp,missing,AsL_cit_g_nlp_00122,CL As. León,2007,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,944622,0.0554395,10485882,15.3143,0.0277074,0.0471896,0.0938289,0.159036,-0.00748103,-0.00424745,0.0053242,0.00700153,0.00882892,-0.0120478,cluster_7,outgroup,NA
PRJEB38173,SAMEA6815935,Amphilophus_spp,missing,Mas_cit_g_lip_14150,CL Masaya,2010,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,946701,0.0555615,10482856,13.7801,0.0188035,0.0453076,0.0389246,-0.0527141,-0.0317362,3.75013e-4,-0.0116436,-0.134353,-0.027368,-0.102995,cluster_7,exclude,4
PRJEB38173,SAMEA6816082,Amphilophus_spp,missing,Xil_xil_d_ben_07648,CL Xiloá,2014,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,948488,0.0556664,10485555,15.6042,0.0420687,-0.0855831,-0.0157432,0.0110434,-0.032825,-7.78444e-4,1.0157e-4,0.0170953,-0.00531775,-0.0221097,cluster_1,outgroup,NA
PRJEB38173,SAMEA6815917,Amphilophus_spp,missing,Mas_cit_d_nlp_13922,CL Masaya,2010,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,951972,0.0558709,10483369,13.65,0.0197151,0.0405247,0.0294297,-0.0426853,-0.0222354,0.00333624,-0.00577765,-0.0944914,-0.013156,-0.0541305,cluster_7,outgroup,NA
PRJEB38173,SAMEA6815837,Amphilophus_spp,missing,Aye_cit_d_nlp_02461,CL Apoyeque,2013,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,952401,0.0558961,10485395,15.5454,0.0361109,-0.00801981,0.0144015,-0.0207007,0.144001,-0.00257455,4.73508e-4,0.0142842,7.06434e-4,-0.0123278,cluster_2,exclude,2
PRJEB38173,SAMEA6816089,Amphilophus_spp,missing,Xil_xil_d_ben_13426,CL Xiloá,2010,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,956674,0.0561469,10483463,16.4094,0.0423775,-0.0866838,-0.0126553,0.0118052,-0.0300349,0.00316126,-0.00512527,0.0125328,-0.00181088,-0.0327599,cluster_1,exclude,2
PRJEB38173,SAMEA6815905,Amphilophus_spp,missing,Mas_cit_d_lip_03497,CL Masaya,2003,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,961073,0.056405,10482438,12.9361,0.0197865,0.039825,0.0320465,-0.0457741,-0.0279872,0.0049635,-0.00538183,-0.0857428,-0.0112593,-0.046261,cluster_7,outgroup,NA
PRJEB38173,SAMEA6815826,Amphilophus_spp,missing,Aye_cit_d_lip_02448,CL Apoyeque,2013,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,961321,0.0564196,10485779,14.3169,0.0361128,-0.00672305,0.0175355,-0.0251624,0.138501,0.00103345,0.00170467,0.0137505,-0.00168735,-0.00807905,cluster_2,exclude,2
PRJEB38173,SAMEA6815904,Amphilophus_spp,missing,Mas_cit_d_lip_00033,CL Masaya,2007,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,977634,0.057377,10483008,14.3536,0.0215343,0.0341336,0.0337882,-0.0458674,-0.033814,0.00355786,-0.00286744,-0.081929,-0.0200916,-0.0825209,cluster_6,outgroup,NA
PRJEB38173,SAMEA6815993,Amphilophus_spp,missing,Tsc_cit_d_nlp_07790,CL Tiscapa,2014,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,982801,0.0576802,10485726,16.9975,0.0323762,0.0729925,-0.137162,0.0353903,6.3485e-4,-0.00220461,-0.00352436,-0.00818854,0.14444,-0.0357525,cluster_3,exclude,6
PRJEB38173,SAMEA6815916,Amphilophus_spp,missing,Mas_cit_d_nlp_13917,CL Masaya,2010,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,985169,0.0578192,10482354,12.7651,0.0192593,0.0386543,0.0293347,-0.0437275,-0.0269288,0.00549331,-0.00910746,-0.0860603,-0.0142643,-0.0386678,cluster_7,outgroup,NA
PRJEB38173,SAMEA6815920,Amphilophus_spp,missing,Mas_cit_d_nlp_19429,CL Masaya,2015,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,988383,0.0580078,10484961,10.1699,0.021484,0.0397382,0.0318269,-0.0406196,-0.0230653,0.00520151,-0.00541654,-0.0971558,-0.0161148,-0.0553065,cluster_7,outgroup,NA
PRJEB38173,SAMEA6815816,Amphilophus_spp,missing,Aye_cit_d_lip_00718,CL Apoyeque,2007,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,988470,0.0580129,10483173,14.7838,0.0367811,-0.00559907,0.0182547,-0.0225808,0.147511,7.62349e-4,0.00312276,0.0148506,2.6662e-4,-0.00130572,cluster_2,exclude,2
PRJEB38173,SAMEA6815820,Amphilophus_spp,missing,Aye_cit_d_lip_00955,CL Apoyeque,2007,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,989842,0.0580935,10482753,15.4053,0.0361778,-0.00583738,0.0168275,-0.022755,0.140844,-3.38482e-4,-0.00187403,0.0178263,-0.00417029,-0.00685504,cluster_2,exclude,2
PRJEB38173,SAMEA6815849,Amphilophus_spp,missing,Aye_cit_g_lip_07890,CL Apoyeque,2014,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,990131,0.0581104,10485120,14.942,0.0354277,-0.00625984,0.0176319,-0.0217033,0.144738,-5.16126e-4,0.00231021,0.0126064,-0.00109213,-0.00264335,cluster_2,exclude,2
PRJEB38173,SAMEA6816080,Amphilophus_spp,missing,Xil_xil_d_ben_00902,CL Xiloá,2007,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,992411,0.0582442,10485362,14.5293,0.0444892,-0.0959009,-0.015,0.00831734,-0.0415786,5.67731e-4,0.0021921,0.0246675,-0.00827105,-0.0660716,cluster_1,exclude,2
PRJEB38173,SAMEA6815685,Amphilophus_spp,missing,Apo_cl3_d_ben_07690,CL Apoyo,2014,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,1003334,0.0588853,10485504,15.318,-0.0811377,-0.0145553,-0.00771671,0.00979604,0.00748495,0.0439795,-0.0360727,-0.00808523,-0.00245982,-0.00511281,cluster_10,outgroup,NA
PRJEB38173,SAMEA6815775,Amphilophus_spp,missing,AsL_cit_d_nlp_02326,CL As. León,2013,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,1018153,0.059755,10485263,12.4426,0.0273254,0.0486176,0.102155,0.188719,-0.00922776,-0.00354022,0.00630494,0.014642,-0.00449897,-0.0127887,cluster_7,outgroup,NA
PRJEB38173,SAMEA6815908,Amphilophus_spp,missing,Mas_cit_d_lip_14154,CL Masaya,2010,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,1019778,0.0598504,10482615,13.7363,0.0201446,0.0416545,0.0362503,-0.0513054,-0.0263243,0.00706094,-0.00867788,-0.10998,-0.0266883,-0.0751687,cluster_7,exclude,16
PRJEB38173,SAMEA6815990,Amphilophus_labiatus,missing,Nic_lab_g_lip_14000,GL Nicaragua,2010,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,1021438,0.0599478,8940285,8.8122,0.00775075,0.0399108,0.0383711,-0.0573064,-0.0354703,-0.00221756,0.0145647,0.112129,0.0152111,0.00728363,cluster_4,outgroup,NA
PRJEB38173,SAMEA6815934,Amphilophus_spp,missing,Mas_cit_g_lip_14145,CL Masaya,2010,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,1022332,0.0600003,10482919,13.9247,0.0202938,0.0408672,0.0321851,-0.0474376,-0.0237231,0.00445174,-0.00773655,-0.0979986,-0.0163856,-0.0617976,cluster_7,outgroup,NA
PRJEB38173,SAMEA6815941,Amphilophus_spp,missing,Mas_cit_g_nlp_13910,CL Masaya,2010,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,1028384,0.0603555,10484620,12.2597,0.0211252,0.0369223,0.0291213,-0.0373045,-0.0197366,0.00527736,-0.0062988,-0.0831432,-0.0106752,-0.0416233,cluster_6,outgroup,NA
PRJEB38173,SAMEA6815929,Amphilophus_spp,missing,Mas_cit_g_lip_13895,CL Masaya,2010,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,1030666,0.0604894,10482965,13.4297,0.018843,0.0450644,0.040102,-0.0527756,-0.0299527,0.00291013,-0.0126113,-0.13865,-0.0290807,-0.103071,cluster_7,exclude,4
PRJEB38173,SAMEA6816003,Amphilophus_spp,missing,Tsc_cit_d_nlp_07806,CL Tiscapa,2014,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,1036244,0.0608168,10485865,13.4467,0.0303605,0.0754456,-0.1434,0.0378663,-0.00215975,-0.00203687,-0.00491059,-0.00960944,0.182259,-0.0411662,cluster_3,outgroup,NA
PRJEB38173,SAMEA6816035,Amphilophus_spp,missing,Xil_sag_d_lim_00878,CL Xiloá,2007,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,1038646,0.0609578,10482444,13.4871,0.0438759,-0.0877363,-0.0154088,0.0083955,-0.0337312,-2.96877e-4,-0.00171483,0.0139706,-0.00648425,-0.0230902,cluster_1,exclude,2
PRJEB38173,SAMEA6815838,Amphilophus_spp,missing,Aye_cit_d_nlp_02462,CL Apoyeque,2013,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,1038732,0.0609628,10485392,10.0001,0.0348424,-0.00809753,0.0163008,-0.0204449,0.135838,-0.00100285,4.19393e-4,0.0102014,0.00301362,-0.00777518,cluster_2,exclude,2
PRJEB38173,SAMEA6815868,Amphilophus_citrinellus,missing,Man_cit_g_nlp_03043,GL Managua,2003,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,1038895,0.0609724,9382107,8.1827,0.0229591,0.0317113,0.0174385,-0.0170846,-0.0152992,0.00165628,-0.00716142,-0.023971,-0.00778005,0.0407323,cluster_6,ingroup,NA
PRJEB38173,SAMEA6815730,Amphilophus_spp,missing,Apo_cl5_d_ben_13700,CL Apoyo,2010,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,1043493,0.0612422,10482632,13.9511,-0.0751088,-0.00932511,-0.00283586,0.00409978,0.00673518,-0.015449,0.0118305,0.00122784,8.10746e-4,-0.00389819,cluster_5,exclude,10
PRJEB38173,SAMEA6816005,Amphilophus_spp,missing,Tsc_cit_d_nlp_07808,CL Tiscapa,2014,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,1044496,0.0613011,10485679,18.5811,0.031768,0.0781922,-0.141904,0.0339222,0.00259768,-0.00339253,-0.00577568,-0.00397481,0.173897,-0.043583,cluster_3,outgroup,NA
PRJEB38173,SAMEA6815827,Amphilophus_spp,missing,Aye_cit_d_lip_05114,CL Apoyeque,2005,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,1047674,0.0614876,10482238,13.1909,0.0366621,-0.0042307000000000004,0.0186567,-0.0230233,0.144329,-0.00254678,-6.20655e-4,0.0128344,0.00249495,-0.00318089,cluster_2,exclude,2
PRJEB38173,SAMEA6815819,Amphilophus_spp,missing,Aye_cit_d_lip_00954,CL Apoyeque,2007,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,1048170,0.0615167,10482985,13.9688,0.0359834,-0.0048007,0.0184774,-0.0229363,0.146551,9.72136e-4,6.26867e-4,0.0125052,0.00192642,-0.0107414,cluster_2,outgroup,NA
PRJEB38173,SAMEA6815682,Amphilophus_spp,missing,Apo_cl3_d_ben_05666,CL Apoyo,2005,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,1050158,0.0616334,10482722,10.5105,-0.0761289,-0.00922215,-0.00625715,0.00759737,0.00511295,-0.00349249,-0.105645,0.0102323,-0.00687566,-0.00250242,cluster_5,exclude,10
PRJEB38173,SAMEA6815852,Amphilophus_spp,missing,Aye_cit_g_nlp_14197,CL Apoyeque,2010,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,1052809,0.061789,10482510,14.1477,0.0351696,-0.00503458,0.0161609,-0.0210657,0.138221,0.00286915,-0.00202732,0.0151607,-0.00111863,-0.00715491,cluster_2,outgroup,NA
PRJEB38173,SAMEA6815940,Amphilophus_spp,missing,Mas_cit_g_nlp_03496,CL Masaya,2003,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,1052832,0.0617903,10483044,14.8723,0.0212358,0.0360568,0.0288587,-0.0394125,-0.02163,0.0027148,-0.0060787,-0.0717345,-0.0159098,-0.0467323,cluster_6,outgroup,NA
PRJEB38173,SAMEA6815839,Amphilophus_spp,missing,Aye_cit_d_nlp_05120,CL Apoyeque,2005,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,1054807,0.0619062,10485556,12.6847,0.0370094,-0.00863643,0.0203189,-0.0227163,0.151278,0.00247707,0.00221887,0.0190633,-8.83807e-5,-0.00596846,cluster_2,exclude,2
PRJEB38173,SAMEA6815842,Amphilophus_spp,missing,Aye_cit_d_nlp_13549,CL Apoyeque,2010,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,1055961,0.061974,10483021,12.419,0.0355689,-0.00798632,0.0162495,-0.021749,0.142684,-0.00152949,0.00156773,0.0162531,-4.4764e-4,-0.00740254,cluster_2,outgroup,NA
PRJEB38173,SAMEA6816086,Amphilophus_spp,missing,Xil_xil_d_ben_13113,CL Xiloá,2010,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,1060960,0.0622674,10482192,14.4983,0.0426289,-0.0906953,-0.0162814,0.0112239,-0.0291808,4.02945e-4,-9.0007e-5,0.0126783,-0.00212881,-0.0262776,cluster_1,exclude,2
PRJEB38173,SAMEA6815814,Amphilophus_spp,missing,Aye_cit_d_lip_00378,CL Apoyeque,2007,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,1061190,0.0622809,10482682,16.0386,0.0363633,-0.00674884,0.0185748,-0.0217156,0.145121,-0.00347504,-6.20136e-4,0.00969251,0.00149256,-0.00968104,cluster_2,exclude,2
PRJEB38173,SAMEA6815711,Amphilophus_spp,missing,Apo_cl4_d_ben_13715,CL Apoyo,2010,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,1061375,0.0622917,10482912,14.0818,-0.0794677,-0.0137279,-0.00874278,0.0109716,0.00936629,0.098708,0.044458,-0.0110978,0.00205204,4.19364e-4,cluster_10,exclude,5
PRJEB38173,SAMEA6815853,Amphilophus_spp,missing,Aye_cit_g_nlp_14200,CL Apoyeque,2010,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,1063572,0.0624207,10482571,14.2551,0.0364742,-0.00795523,0.0159952,-0.0237157,0.139104,-0.00102159,-0.00297169,0.0112932,8.81452e-5,-9.71704e-4,cluster_2,outgroup,NA
PRJEB38173,SAMEA6815943,Amphilophus_spp,missing,Mas_cit_g_nlp_14722,CL Masaya,2012,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,1068455,0.0627072,10482768,12.9604,0.0196546,0.0393543,0.0298926,-0.0421408,-0.0254076,0.00108424,-0.00777389,-0.0787538,-0.0159453,-0.0387064,cluster_7,outgroup,NA
PRJEB38173,SAMEA6815915,Amphilophus_spp,missing,Mas_cit_d_nlp_03889,CL Masaya,2014,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,1071656,0.0628951,10485638,7.9135,0.0203308,0.0332099,0.0321395,-0.0402196,-0.0281947,0.00626464,-0.00407103,-0.0612683,-0.0142889,-0.0595794,cluster_6,outgroup,NA
PRJEB38173,SAMEA6815840,Amphilophus_spp,missing,Aye_cit_d_nlp_13518,CL Apoyeque,2010,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,1072033,0.0629172,10482431,13.8161,0.036613,-0.00860376,0.0163008,-0.0215512,0.13828,-0.00138006,-2.36566e-4,0.00710848,0.00293024,-0.00769599,cluster_2,exclude,2
PRJEB38173,SAMEA6815918,Amphilophus_spp,missing,Mas_cit_d_nlp_14146,CL Masaya,2010,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,1092617,0.0641253,10482596,12.8931,0.0200915,0.0359122,0.0306064,-0.0432777,-0.0255793,0.00225209,-0.00865082,-0.0894548,-0.0215416,-0.0490103,cluster_6,outgroup,NA
PRJEB38173,SAMEA6816075,Amphilophus_spp,missing,Xil_xil_d_ben_00870,CL Xiloá,2007,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,1120470,0.06576,10482637,13.6187,0.042378,-0.0922842,-0.0170647,0.0108626,-0.0316528,0.00267764,0.00106237,0.0139148,-0.00451632,-0.0218626,cluster_1,exclude,2
PRJEB38173,SAMEA6815832,Amphilophus_spp,missing,Aye_cit_d_nlp_00654,CL Apoyeque,2007,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,1131966,0.0664347,10482566,14.3202,0.037157,-0.00370144,0.0207305,-0.0234715,0.151741,-0.00273311,-0.00152908,0.00810367,0.00253716,-3.14214e-4,cluster_2,exclude,2
PRJEB38173,SAMEA6815709,Amphilophus_globosus,missing,Apo_cl4_d_ben_13504,CL Apoyo,2010,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,1147415,0.0673414,4893089,3.7051,-0.0739912,-0.0120674,-0.00610846,0.00795488,0.00946107,0.121126,0.08424,-0.0133059,0.00263355,0.00240743,cluster_5,outgroup,NA
PRJEB38173,SAMEA6815989,Amphilophus_labiatus,missing,Nic_lab_g_lip_13771,GL Nicaragua,2010,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,1184573,0.0695222,8940630,5.97924,0.0060005,0.0399288,0.03572,-0.0549976,-0.0347922,0.00120525,0.00898583,0.0997852,0.019964,0.00334621,cluster_4,outgroup,NA
PRJEB38173,SAMEA6816007,Amphilophus_spp,missing,Tsc_cit_d_nlp_07810,CL Tiscapa,2014,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,1185708,0.0695888,10486289,8.84187,0.0289335,0.0715173,-0.129163,0.0344457,4.17124e-4,0.00165773,-0.00163405,-0.00191167,0.118773,-0.029413,cluster_3,exclude,6
PRJEB38173,SAMEA6815844,Amphilophus_spp,missing,Aye_cit_d_nlp_17859,CL Apoyeque,2015,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,1236950,0.0725962,10484929,7.46725,0.0348086,-0.0033668,0.0191853,-0.0248811,0.141903,7.8761e-4,7.76852e-4,0.0080949,0.00582856,-0.00756992,cluster_2,outgroup,NA
PRJEB38173,SAMEA6815851,Amphilophus_spp,missing,Aye_cit_g_nlp_14194,CL Apoyeque,2010,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,1292859,0.0758774,10482259,8.9553,0.035614,-0.0057938,0.0183709,-0.0221384,0.138364,-0.0012253,-0.00198244,0.0105223,-0.00475467,-0.00227799,cluster_2,outgroup,NA
PRJEB38173,SAMEA6815931,Amphilophus_spp,missing,Mas_cit_g_lip_13903,CL Masaya,2010,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,1306726,0.0766913,10485239,6.00451,0.0173425,0.0443991,0.0388565,-0.0558789,-0.0321497,5.93956e-4,-0.00834555,-0.13593,-0.03007,-0.0980618,cluster_7,outgroup,NA
PRJEB38173,SAMEA6815924,Amphilophus_spp,missing,Mas_cit_g_lip_02499,CL Masaya,2013,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,1329246,0.078013,10485428,6.18865,0.0179102,0.0371602,0.03432,-0.0464478,-0.0276018,0.00574353,-0.00637797,-0.103951,-0.0130974,-0.0675495,cluster_6,outgroup,NA
PRJEB38173,SAMEA6815850,Amphilophus_spp,missing,Aye_cit_g_nlp_02444,CL Apoyeque,2013,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,1368102,0.0802934,10485574,6.83132,0.0354477,-0.00552063,0.0171832,-0.0217101,0.141052,-7.86796e-4,-0.00201357,0.0120746,0.00506349,-0.00227179,cluster_2,outgroup,NA
PRJEB38173,SAMEA6816001,Amphilophus_spp,missing,Tsc_cit_d_nlp_07802,CL Tiscapa,2014,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,1376716,0.080799,10485506,7.12721,0.031807,0.0762085,-0.142291,0.0368996,-0.00149074,-0.00309377,-0.00485991,-0.0127235,0.179823,-0.0372804,cluster_3,outgroup,NA
PRJEB38173,SAMEA6815824,Amphilophus_spp,missing,Aye_cit_d_lip_01046,CL Apoyeque,2007,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,1377280,0.0808321,10485583,5.94622,0.0344206,-0.00533677,0.0189584,-0.0222052,0.132046,5.60515e-4,1.5642e-5,0.0104408,0.00263462,-0.00804405,cluster_2,outgroup,NA
PRJEB38173,SAMEA6816025,Amphilophus_amarillo,missing,Xil_ama_d_ben_17985,CL Xiloá,2015,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,1495147,0.0877496,5442012,2.54521,0.0297849,-0.0431642,-0.00406351,0.0013602,-0.0208768,0.00105451,-0.00480697,-0.0359121,0.0183593,0.115945,cluster_9,exclude,NA
PRJEB38173,SAMEA6815890,Amphilophus_labiatus,missing,Man_lab_d_lip_05825,GL Managua,2005,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,1554873,0.0912549,8942584,3.77179,0.0213925,0.0298934,0.0138062,-0.0169891,-0.010398,1.88139e-4,-0.0081906,-0.0357836,0.0135772,0.0941839,cluster_6,outgroup,NA
PRJEB38173,SAMEA6815995,Amphilophus_spp,missing,Tsc_cit_d_nlp_07792,CL Tiscapa,2014,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,1701579,0.0998651,10485396,5.10603,0.0305271,0.0731179,-0.134239,0.0290404,0.00168722,-0.0036336,-0.0043815,-0.00468784,0.163312,-0.0394033,cluster_3,outgroup,NA
PRJEB38173,SAMEA6815833,Amphilophus_spp,missing,Aye_cit_d_nlp_00660,CL Apoyeque,2007,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,1886629,0.110726,10484110,4.21782,0.0338489,-0.0054825,0.0174022,-0.0212962,0.130396,-1.67956e-4,-8.79023e-4,0.0141905,2.70278e-4,-0.00206867,cluster_2,outgroup,NA
PRJEB38173,SAMEA6816103,Amphilophus_xiloaensis,missing,Xil_xil_g_ben_13408,CL Xiloá,2010,GCA_013435755.1,Amphilophus_citrinellus,17038782,0,2058582,0.120817,4633634,1.60288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,exclude,NA
