BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMN16492756,AST11,GCF_013347855.1,SRR12854886,Anguilla_anguilla,PRJNA668259
SAMN16492765,AST1,GCF_013347855.1,SRR12854888,Anguilla_anguilla,PRJNA668259
SAMN16492747,ASRI30,GCF_013347855.1,SRR12854890,Anguilla_anguilla,PRJNA668259
SAMN16492743,ASRI27,GCF_013347855.1,SRR12854891,Anguilla_anguilla,PRJNA668259
SAMN16492742,ASRI26,GCF_013347855.1,SRR12854892,Anguilla_anguilla,PRJNA668259
SAMN16492690,APM23,GCF_013347855.1,SRR12854893,Anguilla_anguilla,PRJNA668259
SAMN16492739,ASRI23,GCF_013347855.1,SRR12854894,Anguilla_anguilla,PRJNA668259
SAMN16492733,ASRI18,GCF_013347855.1,SRR12854895,Anguilla_anguilla,PRJNA668259
SAMN16492726,ASRI11,GCF_013347855.1,SRR12854896,Anguilla_anguilla,PRJNA668259
SAMN16492722,APM7,GCF_013347855.1,SRR12854897,Anguilla_anguilla,PRJNA668259
SAMN16492719,APM50,GCF_013347855.1,SRR12854898,Anguilla_anguilla,PRJNA668259
SAMN16492716,APM48,GCF_013347855.1,SRR12854899,Anguilla_anguilla,PRJNA668259
SAMN16492705,APM38,GCF_013347855.1,SRR12854900,Anguilla_anguilla,PRJNA668259
SAMN16492699,APM32,GCF_013347855.1,SRR12854902,Anguilla_anguilla,PRJNA668259
SAMN16492686,APM19,GCF_013347855.1,SRR12854903,Anguilla_anguilla,PRJNA668259
SAMN16492688,APM21,GCF_013347855.1,SRR12854904,Anguilla_anguilla,PRJNA668259
SAMN16492680,APM13,GCF_013347855.1,SRR12854905,Anguilla_anguilla,PRJNA668259
SAMN16492667,AMAR47,GCF_013347855.1,SRR12854906,Anguilla_anguilla,PRJNA668259
SAMN16492653,AMAR34,GCF_013347855.1,SRR12854907,Anguilla_anguilla,PRJNA668259
SAMN16492646,AMAR28,GCF_013347855.1,SRR12854908,Anguilla_anguilla,PRJNA668259
SAMN16492644,AMAR26,GCF_013347855.1,SRR12854909,Anguilla_anguilla,PRJNA668259
SAMN16492634,AMAR17,GCF_013347855.1,SRR12854910,Anguilla_anguilla,PRJNA668259
SAMN16492630,AMAR13,GCF_013347855.1,SRR12854911,Anguilla_anguilla,PRJNA668259
SAMN16492626,ALI9,GCF_013347855.1,SRR12854912,Anguilla_anguilla,PRJNA668259
SAMN16492618,ALI48,GCF_013347855.1,SRR12854913,Anguilla_anguilla,PRJNA668259
SAMN16492614,ALI44,GCF_013347855.1,SRR12854914,Anguilla_anguilla,PRJNA668259
SAMN16492684,APM17,GCF_013347855.1,SRR12854915,Anguilla_anguilla,PRJNA668259
SAMN16492606,ALI37,GCF_013347855.1,SRR12854917,Anguilla_anguilla,PRJNA668259
SAMN16492880,SMS38,GCF_013347855.1,SRR12854918,Anguilla_anguilla,PRJNA668259
SAMN16492873,SMS31,GCF_013347855.1,SRR12854919,Anguilla_anguilla,PRJNA668259
SAMN16492882,SMS3,GCF_013347855.1,SRR12854920,Anguilla_anguilla,PRJNA668259
SAMN16492863,SMS21,GCF_013347855.1,SRR12854921,Anguilla_anguilla,PRJNA668259
SAMN16492852,SMS10,GCF_013347855.1,SRR12854922,Anguilla_anguilla,PRJNA668259
SAMN16492585,ALI16,GCF_013347855.1,SRR12854923,Anguilla_anguilla,PRJNA668259
SAMN16492849,ATU7,GCF_013347855.1,SRR12854924,Anguilla_anguilla,PRJNA668259
SAMN16492836,ATU59,GCF_013347855.1,SRR12854926,Anguilla_anguilla,PRJNA668259
SAMN16492818,ATU42,GCF_013347855.1,SRR12854927,Anguilla_anguilla,PRJNA668259
SAMN16492811,ATU36,GCF_013347855.1,SRR12854928,Anguilla_anguilla,PRJNA668259
SAMN16492810,ATU35,GCF_013347855.1,SRR12854929,Anguilla_anguilla,PRJNA668259
SAMN16492798,ATU23,GCF_013347855.1,SRR12854931,Anguilla_anguilla,PRJNA668259
SAMN16492780,AST5,GCF_013347855.1,SRR12854932,Anguilla_anguilla,PRJNA668259
SAMN16492583,ALI14,GCF_013347855.1,SRR12854934,Anguilla_anguilla,PRJNA668259
SAMN16492766,AST20,GCF_013347855.1,SRR12854935,Anguilla_anguilla,PRJNA668259
SAMN16492776,AST2,GCF_013347855.1,SRR12854936,Anguilla_anguilla,PRJNA668259
SAMN16492763,AST18,GCF_013347855.1,SRR12854937,Anguilla_anguilla,PRJNA668259
SAMN16492758,AST13,GCF_013347855.1,SRR12854938,Anguilla_anguilla,PRJNA668259
SAMN16492736,ASRI20,GCF_013347855.1,SRR12854939,Anguilla_anguilla,PRJNA668259
SAMN16492732,ASRI17,GCF_013347855.1,SRR12854940,Anguilla_anguilla,PRJNA668259
SAMN16492735,ASRI1,GCF_013347855.1,SRR12854941,Anguilla_anguilla,PRJNA668259
SAMN16492721,APM6,GCF_013347855.1,SRR12854942,Anguilla_anguilla,PRJNA668259
SAMN16492715,APM47,GCF_013347855.1,SRR12854943,Anguilla_anguilla,PRJNA668259
SAMN16492714,APM46,GCF_013347855.1,SRR12854944,Anguilla_anguilla,PRJNA668259
SAMN16492550,AI122,GCF_013347855.1,SRR12854945,Anguilla_anguilla,PRJNA668259
SAMN16492711,APM43,GCF_013347855.1,SRR12854946,Anguilla_anguilla,PRJNA668259
SAMN16492718,APM4,GCF_013347855.1,SRR12854947,Anguilla_anguilla,PRJNA668259
SAMN16492697,APM30,GCF_013347855.1,SRR12854948,Anguilla_anguilla,PRJNA668259
SAMN16492696,APM29,GCF_013347855.1,SRR12854949,Anguilla_anguilla,PRJNA668259
SAMN16492596,ALI27,GCF_013347855.1,SRR12854950,Anguilla_anguilla,PRJNA668259
SAMN16492431,AAF35,GCF_013347855.1,SRR12854952,Anguilla_anguilla,PRJNA668259
SAMN16492412,AAF16,GCF_013347855.1,SRR12854953,Anguilla_anguilla,PRJNA668259
SAMN16492603,ALI34,GCF_013347855.1,SRR12854954,Anguilla_anguilla,PRJNA668259
SAMN16492599,ALI30,GCF_013347855.1,SRR12854955,Anguilla_anguilla,PRJNA668259
SAMN16492594,ALI25,GCF_013347855.1,SRR12854956,Anguilla_anguilla,PRJNA668259
SAMN16492590,ALI21,GCF_013347855.1,SRR12854957,Anguilla_anguilla,PRJNA668259
SAMN16492570,AI142,GCF_013347855.1,SRR12854958,Anguilla_anguilla,PRJNA668259
SAMN16492562,AI134,GCF_013347855.1,SRR12854959,Anguilla_anguilla,PRJNA668259
SAMN16492556,AI128,GCF_013347855.1,SRR12854960,Anguilla_anguilla,PRJNA668259
SAMN16492555,AI127,GCF_013347855.1,SRR12854961,Anguilla_anguilla,PRJNA668259
SAMN16492679,APM12,GCF_013347855.1,SRR12854962,Anguilla_anguilla,PRJNA668259
SAMN16492546,AI118,GCF_013347855.1,SRR12854963,Anguilla_anguilla,PRJNA668259
SAMN16492542,AI114,GCF_013347855.1,SRR12854964,Anguilla_anguilla,PRJNA668259
SAMN16492536,AI108,GCF_013347855.1,SRR12854965,Anguilla_anguilla,PRJNA668259
SAMN16492526,AES5,GCF_013347855.1,SRR12854966,Anguilla_anguilla,PRJNA668259
SAMN16492664,AMAR44,GCF_013347855.1,SRR12854973,Anguilla_anguilla,PRJNA668259
SAMN16492450,AAF6,GCF_013347855.1,SRR12854976,Anguilla_anguilla,PRJNA668259
SAMN16492448,AAF50,GCF_013347855.1,SRR12854977,Anguilla_anguilla,PRJNA668259
SAMN16492415,AAF19,GCF_013347855.1,SRR12854979,Anguilla_anguilla,PRJNA668259
SAMN16492408,AAF12,GCF_013347855.1,SRR12854980,Anguilla_anguilla,PRJNA668259
SAMN16492407,AAF11,GCF_013347855.1,SRR12854981,Anguilla_anguilla,PRJNA668259
SAMN16492896,SMS6,GCF_013347855.1,SRR12854982,Anguilla_anguilla,PRJNA668259
SAMN16492895,SMS5,GCF_013347855.1,SRR12854983,Anguilla_anguilla,PRJNA668259
SAMN16492662,AMAR42,GCF_013347855.1,SRR12854984,Anguilla_anguilla,PRJNA668259
SAMN16492890,SMS47,GCF_013347855.1,SRR12854985,Anguilla_anguilla,PRJNA668259
SAMN16492695,APM28,GCF_013347855.1,SRR12854986,Anguilla_anguilla,PRJNA668259
SAMN16492685,APM18,GCF_013347855.1,SRR12854987,Anguilla_anguilla,PRJNA668259
SAMN16492681,APM14,GCF_013347855.1,SRR12854989,Anguilla_anguilla,PRJNA668259
SAMN16492666,AMAR46,GCF_013347855.1,SRR12854990,Anguilla_anguilla,PRJNA668259
SAMN16492663,AMAR43,GCF_013347855.1,SRR12854991,Anguilla_anguilla,PRJNA668259
SAMN16492549,AI121,GCF_013347855.1,SRR12854992,Anguilla_anguilla,PRJNA668259
SAMN16492657,AMAR38,GCF_013347855.1,SRR12854993,Anguilla_anguilla,PRJNA668259
SAMN16492624,ALI7,GCF_013347855.1,SRR12854995,Anguilla_anguilla,PRJNA668259
SAMN16492619,ALI49,GCF_013347855.1,SRR12854996,Anguilla_anguilla,PRJNA668259
SAMN16492616,ALI46,GCF_013347855.1,SRR12854997,Anguilla_anguilla,PRJNA668259
SAMN16492611,ALI41,GCF_013347855.1,SRR12854998,Anguilla_anguilla,PRJNA668259
SAMN16492600,ALI31,GCF_013347855.1,SRR12855000,Anguilla_anguilla,PRJNA668259
SAMN16492577,AI149,GCF_013347855.1,SRR12855002,Anguilla_anguilla,PRJNA668259
SAMN16492548,AI120,GCF_013347855.1,SRR12855003,Anguilla_anguilla,PRJNA668259
SAMN16492567,AI139,GCF_013347855.1,SRR12855004,Anguilla_anguilla,PRJNA668259
SAMN16492559,AI131,GCF_013347855.1,SRR12855005,Anguilla_anguilla,PRJNA668259
SAMN16492551,AI123,GCF_013347855.1,SRR12855006,Anguilla_anguilla,PRJNA668259
SAMN16492547,AI119,GCF_013347855.1,SRR12855007,Anguilla_anguilla,PRJNA668259
SAMN16492540,AI112,GCF_013347855.1,SRR12855008,Anguilla_anguilla,PRJNA668259
SAMN16492539,AI111,GCF_013347855.1,SRR12855009,Anguilla_anguilla,PRJNA668259
SAMN16492531,AI103,GCF_013347855.1,SRR12855010,Anguilla_anguilla,PRJNA668259
SAMN16492525,AES4,GCF_013347855.1,SRR12855011,Anguilla_anguilla,PRJNA668259
SAMN16492522,AES29,GCF_013347855.1,SRR12855012,Anguilla_anguilla,PRJNA668259
SAMN16492517,AES24,GCF_013347855.1,SRR12855013,Anguilla_anguilla,PRJNA668259
SAMN16492544,AI116,GCF_013347855.1,SRR12855014,Anguilla_anguilla,PRJNA668259
SAMN16492515,AES22,GCF_013347855.1,SRR12855015,Anguilla_anguilla,PRJNA668259
SAMN16492423,AAF27,GCF_013347855.1,SRR12854664,Anguilla_anguilla,PRJNA668259
SAMN16492419,AAF23,GCF_013347855.1,SRR12854767,Anguilla_anguilla,PRJNA668259
SAMN16492406,AAF10,GCF_013347855.1,SRR12854770,Anguilla_anguilla,PRJNA668259
SAMN16492755,AST10,GCF_013347855.1,SRR12854887,Anguilla_anguilla,PRJNA668259
SAMN16492612,ALI42,GCF_013347855.1,SRR12854916,Anguilla_anguilla,PRJNA668259
SAMN16492520,AES27,GCF_013347855.1,SRR12854967,Anguilla_anguilla,PRJNA668259
SAMN16492586,ALI17,GCF_013347855.1,SRR12855001,Anguilla_anguilla,PRJNA668259
SAMN16492420,AAF24,GCF_013347855.1,SRR12854571,Anguilla_anguilla,PRJNA668259
SAMN16492706,APM39,GCF_013347855.1,SRR12854633,Anguilla_anguilla,PRJNA668259
SAMN16492503,AES10,GCF_013347855.1,SRR12854695,Anguilla_anguilla,PRJNA668259
SAMN16492762,AST17,GCF_013347855.1,SRR12854796,Anguilla_anguilla,PRJNA668259
SAMN16492508,AES15,GCF_013347855.1,SRR12854864,Anguilla_anguilla,PRJNA668259
SAMN16492842,ATU64,GCF_013347855.1,SRR12854581,Anguilla_anguilla,PRJNA668259
SAMN16492788,ATU13,GCF_013347855.1,SRR12854848,Anguilla_anguilla,PRJNA668259
SAMN16492523,AES30,GCF_013347855.1,SRR12854526,Anguilla_anguilla,PRJNA668259
SAMN16492861,SMS19,GCF_013347855.1,SRR12854577,Anguilla_anguilla,PRJNA668259
SAMN16492792,ATU17,GCF_013347855.1,SRR12854824,Anguilla_anguilla,PRJNA668259
SAMN16492749,ASRI4,GCF_013347855.1,SRR12854889,Anguilla_anguilla,PRJNA668259
SAMN16492576,AI148,GCF_013347855.1,SRR12854607,Anguilla_anguilla,PRJNA668259
SAMN16492851,ATU9,GCF_013347855.1,SRR12854714,Anguilla_anguilla,PRJNA668259
SAMN16492824,ATU48,GCF_013347855.1,SRR12854585,Anguilla_anguilla,PRJNA668259
SAMN16492591,ALI22,GCF_013347855.1,SRR12854687,Anguilla_anguilla,PRJNA668259
SAMN16492846,ATU68,GCF_013347855.1,SRR12854925,Anguilla_anguilla,PRJNA668259
SAMN16492514,AES21,GCF_013347855.1,SRR12854968,Anguilla_anguilla,PRJNA668259
SAMN16492604,ALI35,GCF_013347855.1,SRR12854999,Anguilla_anguilla,PRJNA668259
SAMN16492730,ASRI15,GCF_013347855.1,SRR12854552,Anguilla_anguilla,PRJNA668259
SAMN16492897,SMS7,GCF_013347855.1,SRR12854835,Anguilla_anguilla,PRJNA668259
SAMN16492888,SMS45,GCF_013347855.1,SRR12854836,Anguilla_anguilla,PRJNA668259
SAMN16492783,AST8,GCF_013347855.1,SRR12854851,Anguilla_anguilla,PRJNA668259
SAMN16492430,AAF34,GCF_013347855.1,SRR12854882,Anguilla_anguilla,PRJNA668259
SAMN16492427,AAF31,GCF_013347855.1,SRR12854883,Anguilla_anguilla,PRJNA668259
SAMN16492770,AST24,GCF_013347855.1,SRR12854933,Anguilla_anguilla,PRJNA668259
SAMN16492683,APM16,GCF_013347855.1,SRR12854988,Anguilla_anguilla,PRJNA668259
SAMN16492645,AMAR27,GCF_013347855.1,SRR12854654,Anguilla_anguilla,PRJNA668259
SAMN16492518,AES25,GCF_013347855.1,SRR12854722,Anguilla_anguilla,PRJNA668259
SAMN16492745,ASRI29,GCF_013347855.1,SRR12854831,Anguilla_anguilla,PRJNA668259
SAMN16492446,AAF49,GCF_013347855.1,SRR12854834,Anguilla_anguilla,PRJNA668259
SAMN16492853,SMS11,GCF_013347855.1,SRR12854579,Anguilla_anguilla,PRJNA668259
SAMN16492840,ATU62,GCF_013347855.1,SRR12854583,Anguilla_anguilla,PRJNA668259
SAMN16492554,AI126,GCF_013347855.1,SRR12854614,Anguilla_anguilla,PRJNA668259
SAMN16492691,APM24,GCF_013347855.1,SRR12854638,Anguilla_anguilla,PRJNA668259
SAMN16492847,ATU69,GCF_013347855.1,SRR12854715,Anguilla_anguilla,PRJNA668259
SAMN16492647,AMAR29,GCF_013347855.1,SRR12854750,Anguilla_anguilla,PRJNA668259
SAMN16492768,AST22,GCF_013347855.1,SRR12854826,Anguilla_anguilla,PRJNA668259
SAMN16492703,APM36,GCF_013347855.1,SRR12854901,Anguilla_anguilla,PRJNA668259
SAMN16492802,ATU27,GCF_013347855.1,SRR12854930,Anguilla_anguilla,PRJNA668259
SAMN16492625,ALI8,GCF_013347855.1,SRR12854994,Anguilla_anguilla,PRJNA668259
SAMN16492731,ASRI16,GCF_013347855.1,SRR12854551,Anguilla_anguilla,PRJNA668259
SAMN16492665,AMAR45,GCF_013347855.1,SRR12854808,Anguilla_anguilla,PRJNA668259
SAMN16492506,AES13,GCF_013347855.1,SRR12854969,Anguilla_anguilla,PRJNA668259
SAMN16492433,AAF37,GCF_013347855.1,SRR12854978,Anguilla_anguilla,PRJNA668259
