BioSample,refGenome,Organism,lat,long
SAMEA2661360,GCF_900246225.1,Astatotilapia_spp,NA,NA
SAMEA2661361,GCF_900246225.1,Astatotilapia_spp,NA,NA
SAMEA2661362,GCF_900246225.1,Astatotilapia_spp,NA,NA
SAMEA2661363,GCF_900246225.1,Astatotilapia_spp,NA,NA
SAMEA2661364,GCF_900246225.1,Astatotilapia_spp,NA,NA
SAMEA2661365,GCF_900246225.1,Astatotilapia_spp,NA,NA
SAMEA2661366,GCF_900246225.1,Astatotilapia_spp,NA,NA
SAMEA2661367,GCF_900246225.1,Astatotilapia_spp,NA,NA
SAMEA2661368,GCF_900246225.1,Astatotilapia_spp,NA,NA
SAMEA2661369,GCF_900246225.1,Astatotilapia_spp,NA,NA
SAMEA2661370,GCF_900246225.1,Astatotilapia_spp,NA,NA
SAMEA2661371,GCF_900246225.1,Astatotilapia_spp,NA,NA
SAMEA2661372,GCF_900246225.1,Astatotilapia_spp,NA,NA
SAMEA2661373,GCF_900246225.1,Astatotilapia_spp,NA,NA
SAMEA2661374,GCF_900246225.1,Astatotilapia_spp,NA,NA
SAMEA2661375,GCF_900246225.1,Astatotilapia_spp,NA,NA
SAMEA2661376,GCF_900246225.1,Astatotilapia_spp,NA,NA
SAMEA2661377,GCF_900246225.1,Astatotilapia_spp,NA,NA
SAMEA2661378,GCF_900246225.1,Astatotilapia_spp,NA,NA
SAMEA2661379,GCF_900246225.1,Astatotilapia_spp,NA,NA
SAMEA2661380,GCF_900246225.1,Astatotilapia_spp,NA,NA
SAMEA2661381,GCF_900246225.1,Astatotilapia_calliptera,NA,NA
SAMEA2661382,GCF_900246225.1,Astatotilapia_calliptera,NA,NA
SAMEA2661383,GCF_900246225.1,Astatotilapia_calliptera,NA,NA
SAMEA2661384,GCF_900246225.1,Astatotilapia_calliptera,NA,NA
SAMEA2661385,GCF_900246225.1,Astatotilapia_calliptera,NA,NA
SAMEA2661386,GCF_900246225.1,Astatotilapia_calliptera,NA,NA
SAMEA2661387,GCF_900246225.1,Astatotilapia_calliptera,NA,NA
SAMEA2661388,GCF_900246225.1,Astatotilapia_calliptera,NA,NA
SAMEA2661389,GCF_900246225.1,Astatotilapia_calliptera,NA,NA
SAMEA2661390,GCF_900246225.1,Astatotilapia_calliptera,NA,NA
SAMEA2661391,GCF_900246225.1,Astatotilapia_calliptera,NA,NA
SAMEA2661392,GCF_900246225.1,Astatotilapia_spp,NA,NA
SAMEA2661393,GCF_900246225.1,Astatotilapia_spp,NA,NA
SAMEA2661394,GCF_900246225.1,Astatotilapia_spp,NA,NA
SAMEA2661395,GCF_900246225.1,Astatotilapia_spp,NA,NA
SAMEA2661396,GCF_900246225.1,Astatotilapia_spp,NA,NA
SAMEA2661397,GCF_900246225.1,Astatotilapia_spp,NA,NA
SAMEA2661398,GCF_900246225.1,Astatotilapia_spp,NA,NA
SAMEA2661399,GCF_900246225.1,Astatotilapia_spp,NA,NA
SAMEA2661400,GCF_900246225.1,Astatotilapia_spp,NA,NA
SAMEA2661401,GCF_900246225.1,Astatotilapia_spp,NA,NA
SAMEA2661402,GCF_900246225.1,Astatotilapia_spp,NA,NA
SAMEA2661403,GCF_900246225.1,Astatotilapia_spp,NA,NA
SAMEA2661404,GCF_900246225.1,Astatotilapia_spp,NA,NA
SAMEA2661405,GCF_900246225.1,Astatotilapia_spp,NA,NA
SAMEA2661406,GCF_900246225.1,Astatotilapia_spp,NA,NA
SAMEA2661407,GCF_900246225.1,Astatotilapia_spp,NA,NA
SAMEA2661408,GCF_900246225.1,Astatotilapia_spp,NA,NA
SAMEA2661409,GCF_900246225.1,Astatotilapia_spp,NA,NA
SAMEA2661410,GCF_900246225.1,Astatotilapia_spp,NA,NA
SAMEA2661411,GCF_900246225.1,Astatotilapia_spp,NA,NA
SAMEA2661412,GCF_900246225.1,Astatotilapia_spp,NA,NA
SAMEA2661413,GCF_900246225.1,Astatotilapia_spp,NA,NA
SAMEA2661414,GCF_900246225.1,Astatotilapia_spp,NA,NA
SAMEA2661415,GCF_900246225.1,Astatotilapia_spp,NA,NA
SAMEA2661416,GCF_900246225.1,Astatotilapia_spp,NA,NA
SAMEA2661417,GCF_900246225.1,Astatotilapia_spp,NA,NA
SAMEA2661418,GCF_900246225.1,Astatotilapia_spp,NA,NA
SAMEA2661419,GCF_900246225.1,Astatotilapia_spp,NA,NA
SAMEA2661420,GCF_900246225.1,Astatotilapia_spp,NA,NA
SAMEA2661421,GCF_900246225.1,Astatotilapia_spp,NA,NA
SAMEA2661422,GCF_900246225.1,Astatotilapia_spp,NA,NA
SAMEA2661423,GCF_900246225.1,Astatotilapia_spp,NA,NA
SAMEA2661424,GCF_900246225.1,Astatotilapia_spp,NA,NA
SAMEA2661425,GCF_900246225.1,Astatotilapia_spp,NA,NA
SAMEA2661426,GCF_900246225.1,Astatotilapia_spp,NA,NA
SAMEA2661427,GCF_900246225.1,Astatotilapia_spp,NA,NA
SAMEA2661428,GCF_900246225.1,Astatotilapia_spp,NA,NA
SAMEA2661429,GCF_900246225.1,Astatotilapia_spp,NA,NA
SAMEA2661430,GCF_900246225.1,Astatotilapia_spp,NA,NA
SAMEA2661431,GCF_900246225.1,Astatotilapia_spp,NA,NA
SAMEA2661432,GCF_900246225.1,Astatotilapia_spp,NA,NA
SAMEA2661433,GCF_900246225.1,Astatotilapia_spp,NA,NA
SAMEA2661434,GCF_900246225.1,Astatotilapia_spp,NA,NA
SAMEA2661435,GCF_900246225.1,Astatotilapia_spp,NA,NA
SAMEA2661436,GCF_900246225.1,Astatotilapia_spp,NA,NA
SAMEA2661437,GCF_900246225.1,Astatotilapia_spp,NA,NA
SAMEA2661438,GCF_900246225.1,Astatotilapia_spp,NA,NA
SAMEA2661439,GCF_900246225.1,Astatotilapia_spp,NA,NA
SAMEA2661440,GCF_900246225.1,Astatotilapia_spp,NA,NA
SAMEA2661441,GCF_900246225.1,Astatotilapia_spp,NA,NA
SAMEA2661442,GCF_900246225.1,Astatotilapia_spp,NA,NA
SAMEA2661443,GCF_900246225.1,Astatotilapia_spp,NA,NA
SAMEA2661444,GCF_900246225.1,Astatotilapia_spp,NA,NA
SAMEA2661445,GCF_900246225.1,Astatotilapia_spp,NA,NA
SAMEA2661446,GCF_900246225.1,Astatotilapia_spp,NA,NA
SAMEA2661447,GCF_900246225.1,Astatotilapia_spp,NA,NA
SAMEA2661448,GCF_900246225.1,Astatotilapia_spp,NA,NA
SAMEA2661449,GCF_900246225.1,Astatotilapia_spp,NA,NA
SAMEA2661450,GCF_900246225.1,Astatotilapia_spp,NA,NA
SAMEA2661451,GCF_900246225.1,Astatotilapia_spp,NA,NA
SAMEA2785380,GCF_000247815.1,Ficedula_albicollis,NA,NA
SAMEA2785381,GCF_000247815.1,Ficedula_albicollis,NA,NA
SAMEA2785382,GCF_000247815.1,Ficedula_albicollis,NA,NA
SAMEA2785383,GCF_000247815.1,Ficedula_albicollis,NA,NA
SAMEA2785384,GCF_000247815.1,Ficedula_albicollis,NA,NA
SAMEA2785385,GCF_000247815.1,Ficedula_albicollis,NA,NA
SAMEA2785386,GCF_000247815.1,Ficedula_albicollis,NA,NA
SAMEA2785387,GCF_000247815.1,Ficedula_albicollis,NA,NA
SAMEA2785388,GCF_000247815.1,Ficedula_albicollis,NA,NA
SAMEA2785389,GCF_000247815.1,Ficedula_albicollis,NA,NA
SAMEA2785390,GCF_000247815.1,Ficedula_albicollis,NA,NA
SAMEA2785391,GCF_000247815.1,Ficedula_albicollis,NA,NA
SAMEA2785392,GCF_000247815.1,Ficedula_albicollis,NA,NA
SAMEA2785393,GCF_000247815.1,Ficedula_albicollis,NA,NA
SAMEA2785394,GCF_000247815.1,Ficedula_albicollis,NA,NA
SAMEA2785395,GCF_000247815.1,Ficedula_albicollis,NA,NA
SAMEA2785396,GCF_000247815.1,Ficedula_albicollis,NA,NA
SAMEA2785397,GCF_000247815.1,Ficedula_albicollis,NA,NA
SAMEA2785398,GCF_000247815.1,Ficedula_albicollis,NA,NA
SAMEA2785538,GCF_000247815.1,Ficedula_hypoleuca,NA,NA
SAMEA2785539,GCF_000247815.1,Ficedula_hypoleuca,NA,NA
SAMEA2785540,GCF_000247815.1,Ficedula_hypoleuca,NA,NA
SAMEA2785541,GCF_000247815.1,Ficedula_hypoleuca,NA,NA
SAMEA2785542,GCF_000247815.1,Ficedula_hypoleuca,NA,NA
SAMEA2785543,GCF_000247815.1,Ficedula_hypoleuca,NA,NA
SAMEA2785544,GCF_000247815.1,Ficedula_hypoleuca,NA,NA
SAMEA2785545,GCF_000247815.1,Ficedula_hypoleuca,NA,NA
SAMEA2785546,GCF_000247815.1,Ficedula_hypoleuca,NA,NA
SAMEA2785547,GCF_000247815.1,Ficedula_hypoleuca,NA,NA
SAMEA2785548,GCF_000247815.1,Ficedula_hypoleuca,NA,NA
SAMEA2785549,GCF_000247815.1,Ficedula_hypoleuca,NA,NA
SAMEA2785550,GCF_000247815.1,Ficedula_hypoleuca,NA,NA
SAMEA2785551,GCF_000247815.1,Ficedula_hypoleuca,NA,NA
SAMEA2785552,GCF_000247815.1,Ficedula_hypoleuca,NA,NA
SAMEA2785553,GCF_000247815.1,Ficedula_hypoleuca,NA,NA
SAMEA2785554,GCF_000247815.1,Ficedula_hypoleuca,NA,NA
SAMEA2785555,GCF_000247815.1,Ficedula_hypoleuca,NA,NA
SAMEA2785556,GCF_000247815.1,Ficedula_hypoleuca,NA,NA
SAMEA2785557,GCF_000247815.1,Ficedula_hypoleuca,NA,NA
SAMEA2785558,GCF_000247815.1,Ficedula_albicollis,NA,NA
SAMEA2785559,GCF_000247815.1,Ficedula_albicollis,NA,NA
SAMEA2785560,GCF_000247815.1,Ficedula_albicollis,NA,NA
SAMEA2785561,GCF_000247815.1,Ficedula_albicollis,NA,NA
SAMEA2785562,GCF_000247815.1,Ficedula_albicollis,NA,NA
SAMEA2785563,GCF_000247815.1,Ficedula_albicollis,NA,NA
SAMEA2785564,GCF_000247815.1,Ficedula_albicollis,NA,NA
SAMEA2785565,GCF_000247815.1,Ficedula_albicollis,NA,NA
SAMEA2785566,GCF_000247815.1,Ficedula_albicollis,NA,NA
SAMEA2785567,GCF_000247815.1,Ficedula_albicollis,NA,NA
SAMEA2785568,GCF_000247815.1,Ficedula_albicollis,NA,NA
SAMEA2785569,GCF_000247815.1,Ficedula_albicollis,NA,NA
SAMEA2785570,GCF_000247815.1,Ficedula_albicollis,NA,NA
SAMEA2785571,GCF_000247815.1,Ficedula_albicollis,NA,NA
SAMEA2785572,GCF_000247815.1,Ficedula_albicollis,NA,NA
SAMEA2785573,GCF_000247815.1,Ficedula_albicollis,NA,NA
SAMEA2785574,GCF_000247815.1,Ficedula_albicollis,NA,NA
SAMEA2785575,GCF_000247815.1,Ficedula_albicollis,NA,NA
SAMEA2785576,GCF_000247815.1,Ficedula_albicollis,NA,NA
SAMEA2785577,GCF_000247815.1,Ficedula_albicollis,NA,NA
SAMEA3166387,GCF_000247815.1,Ficedula_albicollis,NA,NA
SAMEA3166388,GCF_000247815.1,Ficedula_albicollis,NA,NA
SAMEA3166389,GCF_000247815.1,Ficedula_albicollis,NA,NA
SAMEA3166390,GCF_000247815.1,Ficedula_albicollis,NA,NA
SAMEA3166391,GCF_000247815.1,Ficedula_albicollis,NA,NA
SAMEA3166392,GCF_000247815.1,Ficedula_albicollis,NA,NA
SAMEA3166393,GCF_000247815.1,Ficedula_albicollis,NA,NA
SAMEA3166394,GCF_000247815.1,Ficedula_albicollis,NA,NA
SAMEA3166395,GCF_000247815.1,Ficedula_albicollis,NA,NA
SAMEA3166396,GCF_000247815.1,Ficedula_albicollis,NA,NA
SAMEA3166397,GCF_000247815.1,Ficedula_albicollis,NA,NA
SAMEA3166398,GCF_000247815.1,Ficedula_albicollis,NA,NA
SAMEA3166399,GCF_000247815.1,Ficedula_albicollis,NA,NA
SAMEA3166400,GCF_000247815.1,Ficedula_albicollis,NA,NA
SAMEA3166401,GCF_000247815.1,Ficedula_albicollis,NA,NA
SAMEA3166402,GCF_000247815.1,Ficedula_albicollis,NA,NA
SAMEA3166403,GCF_000247815.1,Ficedula_albicollis,NA,NA
SAMEA3166404,GCF_000247815.1,Ficedula_albicollis,NA,NA
SAMEA3166405,GCF_000247815.1,Ficedula_albicollis,NA,NA
SAMEA3166406,GCF_000247815.1,Ficedula_albicollis,NA,NA
SAMEA3166413,GCF_000247815.1,Ficedula_albicollis,NA,NA
SAMEA3166414,GCF_000247815.1,Ficedula_albicollis,NA,NA
SAMEA3166415,GCF_000247815.1,Ficedula_albicollis,NA,NA
SAMEA3166416,GCF_000247815.1,Ficedula_albicollis,NA,NA
SAMEA3166417,GCF_000247815.1,Ficedula_albicollis,NA,NA
SAMEA3166418,GCF_000247815.1,Ficedula_albicollis,NA,NA
SAMEA3166419,GCF_000247815.1,Ficedula_albicollis,NA,NA
SAMEA3166420,GCF_000247815.1,Ficedula_albicollis,NA,NA
SAMEA3166421,GCF_000247815.1,Ficedula_albicollis,NA,NA
SAMEA3166422,GCF_000247815.1,Ficedula_albicollis,NA,NA
SAMEA3166423,GCF_000247815.1,Ficedula_albicollis,NA,NA
SAMEA3166424,GCF_000247815.1,Ficedula_albicollis,NA,NA
SAMEA3166425,GCF_000247815.1,Ficedula_albicollis,NA,NA
SAMEA3166426,GCF_000247815.1,Ficedula_albicollis,NA,NA
SAMEA3166427,GCF_000247815.1,Ficedula_albicollis,NA,NA
SAMEA3166428,GCF_000247815.1,Ficedula_albicollis,NA,NA
SAMEA3166429,GCF_000247815.1,Ficedula_albicollis,NA,NA
SAMEA3166430,GCF_000247815.1,Ficedula_albicollis,NA,NA
SAMEA3166431,GCF_000247815.1,Ficedula_albicollis,NA,NA
SAMEA3166432,GCF_000247815.1,Ficedula_albicollis,NA,NA
SAMEA3167980,GCF_000247815.1,Ficedula_hypoleuca,NA,NA
SAMEA3167981,GCF_000247815.1,Ficedula_hypoleuca,NA,NA
SAMEA3167982,GCF_000247815.1,Ficedula_hypoleuca,NA,NA
SAMEA3167983,GCF_000247815.1,Ficedula_hypoleuca,NA,NA
SAMEA3167984,GCF_000247815.1,Ficedula_hypoleuca,NA,NA
SAMEA3167985,GCF_000247815.1,Ficedula_hypoleuca,NA,NA
SAMEA3167986,GCF_000247815.1,Ficedula_hypoleuca,NA,NA
SAMEA3167987,GCF_000247815.1,Ficedula_hypoleuca,NA,NA
SAMEA3167988,GCF_000247815.1,Ficedula_hypoleuca,NA,NA
SAMEA3167989,GCF_000247815.1,Ficedula_hypoleuca,NA,NA
SAMEA3167990,GCF_000247815.1,Ficedula_hypoleuca,NA,NA
SAMEA3167991,GCF_000247815.1,Ficedula_hypoleuca,NA,NA
SAMEA3167992,GCF_000247815.1,Ficedula_hypoleuca,NA,NA
SAMEA3167993,GCF_000247815.1,Ficedula_hypoleuca,NA,NA
SAMEA3167994,GCF_000247815.1,Ficedula_hypoleuca,NA,NA
SAMEA3167995,GCF_000247815.1,Ficedula_hypoleuca,NA,NA
SAMEA3167996,GCF_000247815.1,Ficedula_hypoleuca,NA,NA
SAMEA3167997,GCF_000247815.1,Ficedula_hypoleuca,NA,NA
SAMEA3167998,GCF_000247815.1,Ficedula_hypoleuca,NA,NA
SAMEA3167999,GCF_000247815.1,Ficedula_hypoleuca,NA,NA
SAMEA3172316,GCF_000247815.1,Ficedula_hypoleuca,NA,NA
SAMEA3172317,GCF_000247815.1,Ficedula_hypoleuca,NA,NA
SAMEA3172318,GCF_000247815.1,Ficedula_hypoleuca,NA,NA
SAMEA3172319,GCF_000247815.1,Ficedula_hypoleuca,NA,NA
SAMEA3172320,GCF_000247815.1,Ficedula_hypoleuca,NA,NA
SAMEA3172321,GCF_000247815.1,Ficedula_hypoleuca,NA,NA
SAMEA3172322,GCF_000247815.1,Ficedula_hypoleuca,NA,NA
SAMEA3172323,GCF_000247815.1,Ficedula_hypoleuca,NA,NA
SAMEA3172324,GCF_000247815.1,Ficedula_hypoleuca,NA,NA
SAMEA3172325,GCF_000247815.1,Ficedula_hypoleuca,NA,NA
SAMEA3172326,GCF_000247815.1,Ficedula_hypoleuca,NA,NA
SAMEA3172327,GCF_000247815.1,Ficedula_hypoleuca,NA,NA
SAMEA3172328,GCF_000247815.1,Ficedula_hypoleuca,NA,NA
SAMEA3172329,GCF_000247815.1,Ficedula_hypoleuca,NA,NA
SAMEA3172330,GCF_000247815.1,Ficedula_hypoleuca,NA,NA
SAMEA3172331,GCF_000247815.1,Ficedula_hypoleuca,NA,NA
SAMEA3172332,GCF_000247815.1,Ficedula_hypoleuca,NA,NA
SAMEA3172333,GCF_000247815.1,Ficedula_hypoleuca,NA,NA
SAMEA3172334,GCF_000247815.1,Ficedula_hypoleuca,NA,NA
SAMEA3172489,GCF_000247815.1,Ficedula_hypoleuca,NA,NA
SAMEA3172490,GCF_000247815.1,Ficedula_hypoleuca,NA,NA
SAMEA3172491,GCF_000247815.1,Ficedula_hypoleuca,NA,NA
SAMEA3172492,GCF_000247815.1,Ficedula_hypoleuca,NA,NA
SAMEA3172493,GCF_000247815.1,Ficedula_hypoleuca,NA,NA
SAMEA3172494,GCF_000247815.1,Ficedula_hypoleuca,NA,NA
SAMEA3172495,GCF_000247815.1,Ficedula_hypoleuca,NA,NA
SAMEA3172496,GCF_000247815.1,Ficedula_hypoleuca,NA,NA
SAMEA3172497,GCF_000247815.1,Ficedula_hypoleuca,NA,NA
SAMEA3172498,GCF_000247815.1,Ficedula_hypoleuca,NA,NA
SAMEA3172499,GCF_000247815.1,Ficedula_hypoleuca,NA,NA
SAMEA3172500,GCF_000247815.1,Ficedula_hypoleuca,NA,NA
SAMEA3172501,GCF_000247815.1,Ficedula_hypoleuca,NA,NA
SAMEA3172502,GCF_000247815.1,Ficedula_hypoleuca,NA,NA
SAMEA3172503,GCF_000247815.1,Ficedula_hypoleuca,NA,NA
SAMEA3172504,GCF_000247815.1,Ficedula_hypoleuca,NA,NA
SAMEA3172505,GCF_000247815.1,Ficedula_hypoleuca,NA,NA
SAMEA3172506,GCF_000247815.1,Ficedula_hypoleuca,NA,NA
SAMEA3174129,GCF_000247815.1,Ficedula_semitorquata,NA,NA
SAMEA3174130,GCF_000247815.1,Ficedula_semitorquata,NA,NA
SAMEA3174131,GCF_000247815.1,Ficedula_semitorquata,NA,NA
SAMEA3174132,GCF_000247815.1,Ficedula_semitorquata,NA,NA
SAMEA3174133,GCF_000247815.1,Ficedula_semitorquata,NA,NA
SAMEA3174134,GCF_000247815.1,Ficedula_semitorquata,NA,NA
SAMEA3174135,GCF_000247815.1,Ficedula_semitorquata,NA,NA
SAMEA3174136,GCF_000247815.1,Ficedula_semitorquata,NA,NA
SAMEA3174137,GCF_000247815.1,Ficedula_semitorquata,NA,NA
SAMEA3174138,GCF_000247815.1,Ficedula_semitorquata,NA,NA
SAMEA3174139,GCF_000247815.1,Ficedula_semitorquata,NA,NA
SAMEA3174140,GCF_000247815.1,Ficedula_semitorquata,NA,NA
SAMEA3174141,GCF_000247815.1,Ficedula_semitorquata,NA,NA
SAMEA3174142,GCF_000247815.1,Ficedula_semitorquata,NA,NA
SAMEA3174143,GCF_000247815.1,Ficedula_semitorquata,NA,NA
SAMEA3174144,GCF_000247815.1,Ficedula_semitorquata,NA,NA
SAMEA3174145,GCF_000247815.1,Ficedula_semitorquata,NA,NA
SAMEA3174146,GCF_000247815.1,Ficedula_semitorquata,NA,NA
SAMEA3174147,GCF_000247815.1,Ficedula_semitorquata,NA,NA
SAMEA3174148,GCF_000247815.1,Ficedula_semitorquata,NA,NA
SAMEA3175116,GCF_000247815.1,Ficedula_speculigera,NA,NA
SAMEA3175117,GCF_000247815.1,Ficedula_speculigera,NA,NA
SAMEA3175118,GCF_000247815.1,Ficedula_speculigera,NA,NA
SAMEA3175119,GCF_000247815.1,Ficedula_speculigera,NA,NA
SAMEA3175120,GCF_000247815.1,Ficedula_speculigera,NA,NA
SAMEA3175121,GCF_000247815.1,Ficedula_speculigera,NA,NA
SAMEA3175122,GCF_000247815.1,Ficedula_speculigera,NA,NA
SAMEA3175123,GCF_000247815.1,Ficedula_speculigera,NA,NA
SAMEA3175124,GCF_000247815.1,Ficedula_speculigera,NA,NA
SAMEA3175125,GCF_000247815.1,Ficedula_speculigera,NA,NA
SAMEA3175126,GCF_000247815.1,Ficedula_speculigera,NA,NA
SAMEA3175127,GCF_000247815.1,Ficedula_speculigera,NA,NA
SAMEA3175128,GCF_000247815.1,Ficedula_speculigera,NA,NA
SAMEA3175129,GCF_000247815.1,Ficedula_speculigera,NA,NA
SAMEA3175130,GCF_000247815.1,Ficedula_speculigera,NA,NA
SAMEA3175131,GCF_000247815.1,Ficedula_speculigera,NA,NA
SAMEA3175132,GCF_000247815.1,Ficedula_speculigera,NA,NA
SAMEA3175133,GCF_000247815.1,Ficedula_speculigera,NA,NA
SAMEA3175134,GCF_000247815.1,Ficedula_speculigera,NA,NA
SAMEA3175135,GCF_000247815.1,Ficedula_speculigera,NA,NA
SAMEA3175208,GCF_000247815.1,Ficedula_parva,NA,NA
SAMEA3175226,GCF_000247815.1,Ficedula_hyperythra,NA,NA
SAMEA3334435,GCF_000738735.5,Corvus_corone_orientalis,NA,NA
SAMEA3334436,GCF_000738735.5,Corvus_brachyrhynchos,NA,NA
SAMEA3334437,GCF_000738735.5,Corvus_brachyrhynchos,NA,NA
SAMEA3334438,GCF_000738735.5,Corvus_brachyrhynchos,NA,NA
SAMEA3334439,GCF_000738735.5,Corvus_brachyrhynchos,NA,NA
SAMEA3334440,GCF_000738735.5,Corvus_brachyrhynchos,NA,NA
SAMEA3334441,GCF_000738735.5,Corvus_cornix,NA,NA
SAMEA3334442,GCF_000738735.5,Corvus_cornix,NA,NA
SAMEA3334443,GCF_000738735.5,Corvus_cornix,NA,NA
SAMEA3334444,GCF_000738735.5,Corvus_cornix,NA,NA
SAMEA3334445,GCF_000738735.5,Corvus_cornix,NA,NA
SAMEA3334446,GCF_000738735.5,Corvus_cornix,NA,NA
SAMEA3334447,GCF_000738735.5,Corvus_cornix,NA,NA
SAMEA3334448,GCF_000738735.5,Corvus_cornix,NA,NA
SAMEA3334449,GCF_000738735.5,Corvus_cornix,NA,NA
SAMEA3334450,GCF_000738735.5,Corvus_cornix,NA,NA
SAMEA3334451,GCF_000738735.5,Corvus_cornix,NA,NA
SAMEA3334452,GCF_000738735.5,Corvus_cornix,NA,NA
SAMEA3334453,GCF_000738735.5,Corvus_cornix,NA,NA
SAMEA3334454,GCF_000738735.5,Corvus_cornix,NA,NA
SAMEA3334455,GCF_000738735.5,Corvus_cornix,NA,NA
SAMEA3334456,GCF_000738735.5,Corvus_cornix,NA,NA
SAMEA3334457,GCF_000738735.5,Corvus_cornix,NA,NA
SAMEA3334458,GCF_000738735.5,Corvus_cornix,NA,NA
SAMEA3334459,GCF_000738735.5,Corvus_cornix,NA,NA
SAMEA3334460,GCF_000738735.5,Corvus_cornix,NA,NA
SAMEA3334461,GCF_000738735.5,Corvus_cornix,NA,NA
SAMEA3334462,GCF_000738735.5,Corvus_cornix,NA,NA
SAMEA3334463,GCF_000738735.5,Corvus_cornix,NA,NA
SAMEA3334464,GCF_000738735.5,Corvus_cornix,NA,NA
SAMEA3334465,GCF_000738735.5,Corvus_cornix,NA,NA
SAMEA3334466,GCF_000738735.5,Corvus_cornix,NA,NA
SAMEA3334467,GCF_000738735.5,Corvus_cornix,NA,NA
SAMEA3334468,GCF_000738735.5,Corvus_cornix,NA,NA
SAMEA3334469,GCF_000738735.5,Corvus_cornix,NA,NA
SAMEA3334470,GCF_000738735.5,Corvus_cornix,NA,NA
SAMEA3334471,GCF_000738735.5,Corvus_cornix,NA,NA
SAMEA3334472,GCF_000738735.5,Corvus_cornix,NA,NA
SAMEA3334473,GCF_000738735.5,Corvus_cornix,NA,NA
SAMEA3334474,GCF_000738735.5,Corvus_cornix,NA,NA
SAMEA3334475,GCF_000738735.5,Corvus_cornix,NA,NA
SAMEA3334476,GCF_000738735.5,Corvus_cornix,NA,NA
SAMEA3334477,GCF_000738735.5,Corvus_cornix,NA,NA
SAMEA3334478,GCF_000738735.5,Corvus_cornix,NA,NA
SAMEA3334479,GCF_000738735.5,Corvus_cornix,NA,NA
SAMEA3334480,GCF_000738735.5,Corvus_cornix,NA,NA
SAMEA3334481,GCF_000738735.5,Corvus_cornix,NA,NA
SAMEA3334482,GCF_000738735.5,Corvus_cornix,NA,NA
SAMEA3334483,GCF_000738735.5,Corvus_cornix,NA,NA
SAMEA3334484,GCF_000738735.5,Corvus_cornix,NA,NA
SAMEA3334485,GCF_000738735.5,Corvus_cornix,NA,NA
SAMEA3334486,GCF_000738735.5,Corvus_cornix,NA,NA
SAMEA3334487,GCF_000738735.5,Corvus_cornix,NA,NA
SAMEA3334488,GCF_000738735.5,Corvus_cornix,NA,NA
SAMEA3334489,GCF_000738735.5,Corvus_cornix,NA,NA
SAMEA3334490,GCF_000738735.5,Corvus_cornix,NA,NA
SAMEA3334491,GCF_000738735.5,Corvus_cornix,NA,NA
SAMEA3334492,GCF_000738735.5,Corvus_cornix,NA,NA
SAMEA3334493,GCF_000738735.5,Corvus_cornix,NA,NA
SAMEA3334494,GCF_000738735.5,Corvus_cornix,NA,NA
SAMEA3334495,GCF_000738735.5,Corvus_cornix,NA,NA
SAMEA3334496,GCF_000738735.5,Corvus_cornix,NA,NA
SAMEA3334497,GCF_000738735.5,Corvus_cornix,NA,NA
SAMEA3334498,GCF_000738735.5,Corvus_cornix,NA,NA
SAMEA3334499,GCF_000738735.5,Corvus_cornix,NA,NA
SAMEA3334500,GCF_000738735.5,Corvus_cornix,NA,NA
SAMEA3334501,GCF_000738735.5,Corvus_cornix,NA,NA
SAMEA3334502,GCF_000738735.5,Corvus_cornix,NA,NA
SAMEA3334503,GCF_000738735.5,Corvus_cornix,NA,NA
SAMEA3334504,GCF_000738735.5,Corvus_cornix,NA,NA
SAMEA3334505,GCF_000738735.5,Corvus_cornix,NA,NA
SAMEA3334506,GCF_000738735.5,Corvus_cornix,NA,NA
SAMEA3334507,GCF_000738735.5,Corvus_cornix,NA,NA
SAMEA3334508,GCF_000738735.5,Corvus_cornix,NA,NA
SAMEA3334509,GCF_000738735.5,Corvus_cornix,NA,NA
SAMEA3334510,GCF_000738735.5,Corvus_cornix,NA,NA
SAMEA3334511,GCF_000738735.5,Corvus_cornix,NA,NA
SAMEA3334512,GCF_000738735.5,Corvus_cornix,NA,NA
SAMEA3334513,GCF_000738735.5,Corvus_cornix,NA,NA
SAMEA3334514,GCF_000738735.5,Corvus_cornix,NA,NA
SAMEA3334515,GCF_000738735.5,Corvus_cornix,NA,NA
SAMEA3334516,GCF_000738735.5,Corvus_cornix,NA,NA
SAMEA3334517,GCF_000738735.5,Corvus_cornix,NA,NA
SAMEA3334518,GCF_000738735.5,Corvus_cornix,NA,NA
SAMEA3334519,GCF_000738735.5,Corvus_cornix,NA,NA
SAMEA3334520,GCF_000738735.5,Corvus_cornix,NA,NA
SAMEA3334521,GCF_000738735.5,Corvus_cornix,NA,NA
SAMEA3334522,GCF_000738735.5,Corvus_cornix,NA,NA
SAMEA3334523,GCF_000738735.5,Corvus_cornix,NA,NA
SAMEA3334524,GCF_000738735.5,Corvus_cornix,NA,NA
SAMEA3334525,GCF_000738735.5,Corvus_cornix,NA,NA
SAMEA3334526,GCF_000738735.5,Corvus_cornix,NA,NA
SAMEA3334527,GCF_000738735.5,Corvus_cornix,NA,NA
SAMEA3334528,GCF_000738735.5,Corvus_cornix,NA,NA
SAMEA3334529,GCF_000738735.5,Corvus_cornix,NA,NA
SAMEA3334530,GCF_000738735.5,Corvus_cornix,NA,NA
SAMEA3334531,GCF_000738735.5,Corvus_cornix,NA,NA
